location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price,district,street,house_number,underground,residential_complex,year_of_construction,object_type,house_material_type,heating_type,finish_type,living_meters,kitchen_meters
Москвская область,sale,flat,54,75,3,201.0,200000000.0,Пресненский,1-й Красногвардейский проезд,15.0,Деловой центр,Меркурий Тауэр,2013.0,-1.0,-1,-1.0,-1,-1,61 м²
Москвская область,sale,flat,1,6,3,78.8,47650000.0,Мещанский,Большой Сергиевский переулок,9.0,Трубная,Lucky,1932.0,-1.0,-1,-1.0,-1,60 м²,10 м²
Москвская область,sale,flat,3,18,3,81.0,12160000.0,Верх-Исетский,Ленинградский проспект,23.840736040609137,Площадь 1905 года,Русь XXI ЖК,2026.0,-1.0,-1,-1.0,Без отделки,"45,8 м²","14,2 м²"
Москвская область,sale,flat,13,21,3,130.0,155000000.0,Пресненский, Костикова,23.840736040609137,Улица 1905 года,Lucky,2021.0,-1.0,-1,-1.0,-1,-1,20 м²
Москвская область,sale,flat,8,11,3,134.5,90000000.0,Якиманка, Серафимовича,2.0,Боровицкая,Lucky,2021.0,-1.0,-1,-1.0,-1,-1,-1
Москвская область,sale,flat,9,40,1,41.5,32000000.0,Хорошевский,Ленинградский проспект,23.840736040609137,ЦСКА,Прайм Парк,2021.0,-1.0,-1,-1.0,-1,"23,4 м²","4,9 м²"
Москвская область,sale,flat,13,41,1,41.5,31000000.0,Хорошевский,Ленинградский проспект,23.840736040609137,Аэропорт,Прайм Парк,2021.0,-1.0,-1,-1.0,-1,"23,4 м²","4,9 м²"
Москвская область,sale,flat,9,14,1,38.5,7000000.0,Крюково,Зеленоград,23.840736040609137,Зеленоград — Крюково,Lucky,1993.0,-1.0,-1,-1.0,-1,18 м²,8 м²
Москвская область,sale,flat,3,20,1,59.0,61800000.0,Пресненский, Костикова,23.840736040609137,Улица 1905 года,Lucky,2023.0,-1.0,-1,-1.0,-1,39 м²,15 м²
Москвская область,sale,flat,2,6,1,60.8,9300000.0,Адмиралтейский,Серпуховская ,7.0,Технологический институт,Lucky,1917.0,-1.0,-1,-1.0,-1,20 м²,18 м²
Москвская область,sale,flat,10,10,1,38.5,11280000.0,Выхино-Жулебино,Жулебинский бульвар,23.840736040609137,Лермонтовский проспект,Lucky,1994.0,-1.0,-1,-1.0,-1,"20,7 м²","8,4 м²"
Москвская область,sale,flat,4,7,1,31.1,6000000.0,Калининский,проспект Науки,40.0,Академическая,Lucky,2021.0,-1.0,-1,-1.0,-1,17 м²,6 м²
Москвская область,sale,flat,75,95,1,57.0,47000000.0,Пресненский,набережная Пресненская,12.0,Деловой центр,Башня Федерация,2017.0,-1.0,-1,-1.0,-1,37 м²,10 м²
Москвская область,sale,flat,1,4,1,36.2,7900000.0,Невский, Бабушкина,47.0,Елизаровская,Lucky,1959.0,-1.0,-1,-1.0,-1,"19,2 м²","6,6 м²"
Москвская область,sale,flat,4,6,1,59.35,101785250.0,Мещанский, Кузнецкий Мост,23.840736040609137,Кузнецкий мост,Kuznetsky Most 12 by Lalique,2024.0,-1.0,-1,-1.0,Без отделки,"48,9 м²",-1
Москвская область,sale,flat,4,4,1,42.7,5590000.0,Красносельский,Стрельнинское шоссе,23.840736040609137,Проспект Ветеранов,Lucky,2021.0,-1.0,-1,-1.0,-1,"11,5 м²","28,6 м²"
Москвская область,sale,flat,4,12,1,42.7,18500000.0,Даниловский,3-я оч.,23.840736040609137,Технопарк,Shagal,2025.0,-1.0,-1,-1.0,Без отделки,-1,-1
Москвская область,sale,flat,8,9,1,30.99,12419999.0,Адмиралтейский, Шкапина,15.0,Балтийская,GloraX Балтийская,2024.0,-1.0,Монолитно-кирпичный,-1.0,"Предчистовая, чистовая","9,7 м²","11,1 м²"
Москвская область,sale,flat,3,9,1,29.5,3899000.0,Кировский, Водников,56.0,Кремлёвская,Lucky,1982.0,-1.0,-1,-1.0,-1,"10,5 м²","4,3 м²"
Москвская область,sale,flat,25,45,1,64.0,40999999.0,Дорогомилово,Кутузовский проезд,23.840736040609137,Шелепиха,River Park Кутузовский,2026.0,-1.0,-1,-1.0,Без отделки,"45,4 м²","7,6 м²"
Москвская область,sale,flat,5,16,1,33.4,5400000.0,Чкаловский, Чемпионов,5.0,Ботаническая,Lucky,2020.0,-1.0,-1,-1.0,-1,"14,5 м²","10,6 м²"
Москвская область,sale,flat,3,18,1,34.1,5901000.0,Верх-Исетский,Ленинградский проспект,23.840736040609137,Площадь 1905 года,Русь XXI ЖК,2026.0,-1.0,-1,-1.0,Без отделки,"14,6 м²","10,2 м²"
Москвская область,sale,flat,1,10,1,31.0,14500000.0,Раменки,Мичуринский проспект,23.840736040609137,Ломоносовский проспект,Lucky,2021.0,-1.0,-1,-1.0,-1,20 м²,6 м²
Москвская область,sale,flat,2,9,1,31.8,11990000.0,Кунцево,Ельнинская ,23.840736040609137,Молодёжная,Lucky,1962.0,-1.0,-1,-1.0,-1,"21,5 м²","5,2 м²"
Москвская область,sale,flat,5,6,2,43.0,26900000.0,Беговой, 3-я Ямского Поля,9.0,Белорусская,Art Residence,2016.0,-1.0,-1,-1.0,-1,-1,-1
Москвская область,sale,flat,3,12,2,37.0,9500000.0,Западное Дегунино,Коровинское шоссе,23.840736040609137,Селигерская,Lucky,2021.0,-1.0,-1,-1.0,-1,26 м²,6 м²
Москвская область,sale,flat,9,27,2,69.4,32340400.0,Басманный, Фридриха Энгельса,23.840736040609137,Бауманская,Дом 56,2026.0,-1.0,Монолитно-кирпичный,-1.0,"Без отделки, чистовая",44 м²,"9,7 м²"
Москвская область,sale,flat,9,12,2,88.0,59350000.0,Тверской,2-я Брестская ,6.0,Маяковская,Резиденция Тверская,2021.0,-1.0,-1,-1.0,-1,-1,10 м²
Москвская область,sale,flat,5,9,2,104.2,150958800.0,Тверской,1-я Тверская-Ямская ,2.0,Маяковская,Vesper Tverskaya,2023.0,-1.0,Монолитный,-1.0,"Без отделки, чистовая с мебелью",-1,28 м²
Москвская область,sale,flat,4,20,2,64.29,24166611.0,Даниловский,Автозаводская ,26.0,Тульская,FORST,2024.0,-1.0,-1,-1.0,-1,"22,2 м²","19,9 м²"
Москвская область,sale,flat,5,17,2,60.0,18550000.0,Марьино,Новочеркасский бульвар,47.0,Марьино,Lucky,1990.0,-1.0,-1,-1.0,-1,-1,10 м²
Москвская область,sale,flat,6,7,2,96.0,260000000.0,Хамовники, Льва Толстого,23.840736040609137,Парк Культуры,Lucky,2021.0,-1.0,-1,-1.0,-1,-1,10 м²
Москвская область,sale,flat,4,4,2,55.3,6990000.0,Красносельский,Стрельнинское шоссе,23.840736040609137,Проспект Ветеранов,Lucky,2021.0,-1.0,-1,-1.0,-1,-1,"19,2 м²"
Москвская область,sale,flat,9,12,2,99.0,96750000.0,Тверской,2-я Брестская ,6.0,Маяковская,Резиденция Тверская,2021.0,-1.0,-1,-1.0,-1,-1,10 м²
Москвская область,sale,flat,12,17,2,71.0,17900000.0,Пресненский, Никитина,23.840736040609137,Рассказовка,Lucky,2022.0,-1.0,-1,-1.0,-1,40 м²,17 м²
Москвская область,sale,flat,8,29,2,69.1,31095000.0,Якиманка,Мытная ,23.840736040609137,Шаболовская,Sky House,2021.0,-1.0,-1,-1.0,-1,-1,"28,7 м²"
Москвская область,sale,flat,2,11,2,42.4,12999000.0,Пресненский,бульвар Веласкеса,23.840736040609137,Ольховая,Lucky,2019.0,-1.0,-1,-1.0,-1,"16,7 м²","15,7 м²"
Москвская область,sale,flat,10,32,2,64.4,51000000.0,Дорогомилово,Поклонная ,9.0,Поклонная,Поклонная 9,2023.0,-1.0,-1,-1.0,-1,-1,-1
Москвская область,sale,flat,4,16,2,37.0,19000000.0,Пресненский,Красногвардейский бульвар,23.840736040609137,Москва-Сити,Lucky,1977.0,-1.0,-1,-1.0,-1,20 м²,10 м²
Москвская область,sale,flat,4,11,2,67.31,72000000.0,Дорогомилово,Ленинградский проспект,23.840736040609137,Парк Победы,Виктори Парк Резиденсез ЖК,2020.0,-1.0,-1,-1.0,-1,-1,-1
Москвская область,sale,flat,1,8,2,48.3,8650000.0,Кировский, Лени Голикова,74.0,Проспект Ветеранов,Lucky,1967.0,-1.0,-1,-1.0,-1,"30,5 м²","6,3 м²"
Москвская область,sale,flat,2,18,2,49.5,7730000.0,Верх-Исетский,Ленинградский проспект,23.840736040609137,Площадь 1905 года,Русь XXI ЖК,2026.0,-1.0,-1,-1.0,Без отделки,"30,4 м²","5,1 м²"
Москвская область,sale,flat,5,21,2,64.76,68500000.0,Пресненский, Костикова,23.840736040609137,Улица 1905 года,Lucky,2021.0,-1.0,-1,-1.0,-1,-1,-1
Москвская область,sale,flat,3,24,2,53.2,19370000.0,Донской,Новоданиловская набережная,23.840736040609137,Верхние котлы,Новоданиловская 8,2021.0,-1.0,-1,-1.0,-1,-1,17 м²
Москвская область,sale,flat,2,10,4,136.1,152135071.0,Дорогомилово,Ленинградский проспект,23.840736040609137,Поклонная,Виктори Парк Резиденсез ЖК,2024.0,-1.0,Монолитный,-1.0,Чистовая,-1,-1
Москвская область,sale,flat,18,20,4,127.0,74295000.0,Басманный,Ленинградский проспект,23.840736040609137,Бауманская,Дом 56 ЖК,2026.0,-1.0,Монолитно-кирпичный,-1.0,"Без отделки, чистовая",84 м²,"6,4 м²"
Москвская область,sale,flat,18,21,4,234.3,344593211.0,Пресненский, Костикова,23.840736040609137,Улица 1905 года,Lucky,2023.0,-1.0,Монолитный,-1.0,"Чистовая, чистовая с мебелью",-1,"27,1 м²"
Москвская область,sale,flat,53,54,4,116.85,62364598.0,Савеловский,2-я Хуторская ,34.0,Дмитровская,SYMPHONY 34,2025.0,-1.0,Монолитный,-1.0,"Предчистовая, чистовая","52,4 м²",-1
Москвская область,sale,flat,2,13,4,125.7,61745725.0,Филевский парк,Береговой проезд,2.0,Фили,Береговой-2,2024.0,-1.0,Монолитно-кирпичный,-1.0,Без отделки,"56,6 м²","36,2 м²"
Москвская область,sale,flat,3,9,4,143.0,108900000.0,Таганский,Серебрянический переулок,8.0,Китай-город,Титул на Серебрянической,2021.0,-1.0,-1,-1.0,-1,90 м²,15 м²
Новая Москва,sale,flat,18,20,4,127.0,74295000.0,Басманный,Ленинградский проспект,23.840736040609137,Бауманская,Дом 56 ЖК,2026.0,-1.0,Монолитно-кирпичный,-1.0,"Без отделки, чистовая",84 м²,"6,4 м²"
Новая Москва,sale,flat,5,14,4,198.4,557450000.0,Якиманка,Ленинградский проспект,23.840736040609137,Полянка,Лаврушинский ЖК,2024.0,-1.0,Монолитный,-1.0,Без отделки,"75,6 м²",55 м²
Новая Москва,sale,flat,3,9,4,143.0,108900000.0,Таганский,Серебрянический переулок,8.0,Китай-город,Титул на Серебрянической,2021.0,-1.0,-1,-1.0,-1,90 м²,15 м²
Новая Москва,sale,flat,80,85,4,294.6,412440000.0,Пресненский,Московский международный деловой центр Москва-Сити тер.,23.840736040609137,Деловой центр,Lucky,2021.0,-1.0,-1,-1.0,-1,-1,-1
Новая Москва,sale,flat,10,20,3,110.7,122000000.0,Пресненский, Костикова,23.840736040609137,Улица 1905 года,Lucky,2021.0,-1.0,-1,-1.0,-1,65 м²,25 м²
Новая Москва,sale,flat,6,6,4,324.5,250000000.0,Беговой, 3-я Ямского Поля,9.0,Белорусская,Art Residence,2021.0,-1.0,-1,-1.0,-1,-1,-1
Новая Москва,sale,flat,2,10,3,115.0,101000000.0,Тверской,Большая Грузинская ,69.0,Белорусская,Четыре Ветра,2008.0,-1.0,-1,-1.0,-1,-1,45 м²
Новая Москва,sale,flat,11,20,4,90.71,32501393.0,Даниловский,Автозаводская ,26.0,Тульская,FORST,2024.0,-1.0,-1,-1.0,-1,"48,1 м²","8,2 м²"
Новая Москва,sale,flat,6,8,4,180.0,600000000.0,Хамовники, Усачева,23.840736040609137,Спортивная,Садовые кварталы,2021.0,-1.0,-1,-1.0,-1,"98,6 м²","29,8 м²"
Новая Москва,sale,flat,28,37,4,177.3,215000000.0,Дорогомилово,Поклонная ,9.0,Поклонная,Поклонная 9,2024.0,-1.0,-1,-1.0,-1,-1,20 м²
Новая Москва,sale,flat,2,12,3,106.2,53000000.0,Хорошевский,Ходынский бульвар,19.0,ЦСКА,Гранд-парк,2005.0,-1.0,-1,-1.0,-1,60 м²,16 м²
Новая Москва,sale,flat,9,18,4,176.6,96000000.0,Хорошевский, Гризодубовой,23.840736040609137,ЦСКА,Гранд-парк,2006.0,-1.0,-1,-1.0,-1,106 м²,"19,3 м²"
