location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price,district,street,house_number,underground,residential_complex,year_of_construction,house_material_type,living_meters,kitchen_meters
Новая Москва,sale,flat,3,15,3,100.0,180000000,Хамовники, Усачева,23,Спортивная,Садовые кварталы,2022,Монолитно-кирпичный,46.4,10.0
Новая Москва,sale,flat,11,16,2,47.1,6579206,Чкаловский,Ленинградский проспект,23,Ботаническая,Жилой район Солнечный,2026,Монолитно-кирпичный,21.7,12.4
Новая Москва,sale,flat,47,47,3,131.9,59355000,Бутырский,Новодмитровская ,23,Дмитровская,Савеловский Сити,2021,Панельный,38.0,15.0
Новая Москва,sale,flat,8,29,3,80.0,36900000,Раменки,Мосфильмовская ,23,Ломоносовский проспект,Мосфильмовская,2021,Кирпичный,50.0,10.0
Новая Москва,sale,flat,24,25,2,56.9,10454400,Чкаловский, 8 Марта,23,Чкаловская,Ботаника LIFE,2023,Монолитно-кирпичный,25.4,15.7
Новая Москва,sale,flat,7,18,3,89.7,98000000,Хамовники,Ленинградский проспект,23,Воробьёвы горы,Коллекция Лужники ЖК,2026,Монолитно-кирпичный,38.0,10.0
Новая Москва,sale,flat,19,22,3,114.7,63500000,Донской, Вавилова,2,Ленинский проспект,Нескучный сад,2008,Монолитный,83.0,20.0
Новая Москва,sale,flat,21,24,2,52.4,34900000,Арбат, Новый Арбат,16,Арбатская,Lucky,2021,Панельный,38.0,12.5
Новая Москва,sale,flat,3,9,4,84.5,52000000,Даниловский,проспект Лихачева,20,Технопарк,Nagatino i-Land,2021,Монолитно-кирпичный,37.0,21.5
Новая Москва,sale,flat,1,12,1,38.9,12690000,Таганский, Талалихина,3,Пролетарская,Lucky,1978,Панельный,21.0,9.0
Новая Москва,sale,flat,11,15,1,36.3,8200000,Приморский,Комендантский проспект,23,Комендантский проспект,Lucky,2000,Монолитный,18.1,10.8
Новая Москва,sale,flat,4,9,2,38.0,15500000,Хорошево-Мневники,Живописная ,23,Народное Ополчение,Lucky,1963,Монолитный,38.0,12.5
Новая Москва,sale,flat,8,22,2,87.2,38000000,Раменки, Пырьева,23,Поклонная,Lucky,2005,Монолитно-кирпичный,40.0,14.0
Новая Москва,sale,flat,45,47,4,133.1,60294300,Хорошево-Мневники, Генерала Глаголева,23,Народное Ополчение,CRYSTAL Трилогия,2023,Монолитный,38.0,13.9
Новая Москва,sale,flat,4,11,4,201.6,300000000,Хамовники,Погодинская ,4,Фрунзенская,GRAND DELUXE на Плющихе,2021,Монолитно-кирпичный,133.0,20.0
Новая Москва,sale,flat,19,21,4,124.1,71419550,Щукино,Щукинская ,3,Щукинская,Интонация,2023,"Монолитно-кирпичный, монолитный",50.1,36.9
Новая Москва,sale,flat,34,59,4,165.0,50500000,Ростокино,проспект Мира,23,Ростокино,Триколор,2015,Монолитно-кирпичный,100.0,25.0
Новая Москва,sale,flat,10,37,4,88.4,72990000,Хорошевский,Ленинградский проспект,23,Аэропорт,Прайм Парк,2021,Монолитно-кирпичный,47.9,10.0
Новая Москва,sale,flat,4,5,4,184.0,212664539,Арбат,Большой Кисловский переулок,23,Библиотека им. Ленина,Lucky,2021,Кирпичный,128.0,15.0
Новая Москва,sale,flat,32,36,3,113.0,140000000,Хорошевский,Ленинградский проспект,23,ЦСКА,Прайм Парк,2021,Панельный,67.0,9.0
Новая Москва,sale,flat,9,32,2,62.7,49800000,Дорогомилово,Поклонная ,9,Поклонная,Поклонная 9,2023,Монолитно-кирпичный,38.0,12.5
Московская область,sale,flat,6,6,4,184.1,82200000,Басманный,Нижняя Красносельская ,23,Бауманская,TriBeCa APARTMENTS,2021,Монолитно-кирпичный,121.0,46.0
Московская область,sale,flat,2,9,3,121.84,41644912,Советский,Ленинградский проспект,23,Суконная слобода,Мифы ЖК,2026,Монолитный,47.7,12.0
Московская область,sale,flat,14,34,3,59.3,28339470,Обручевский,Ленинградский проспект,23,Калужская,Эвер ЖК,2025,Монолитный,37.9,12.5
Московская область,sale,flat,11,16,3,100.0,215000000,Хамовники, Усачева,23,Спортивная,Садовые кварталы,2021,Панельный,60.0,25.0
Московская область,sale,flat,5,6,3,130.0,68000000,Крылатское,Крылатская ,23,Крылатское,Долина грез,2006,Панельный,90.0,20.0
Московская область,sale,flat,2,25,1,30.4,6288000,Орджоникидзевский,Ленинградский проспект,23,Машиностроителей,Основинские кварталы ЖК,2025,Панельный,10.6,8.6
Московская область,sale,flat,9,14,2,77.0,62000000,Раменки,проспект Генерала Дорохова,23,Минская,Собрание клубных домов West Garden,2021,Кирпичный,27.0,25.0
Московская область,sale,flat,31,40,2,79.1,30500000,Ховрино, Дыбенко,23,Ховрино,Lucky,2021,Монолитно-кирпичный,38.0,10.0
Московская область,sale,flat,31,65,2,51.1,50000000,Пресненский,Краснопресненская набережная,23,Москва-Сити,Capital Towers,2021,Панельный,38.0,12.5
Московская область,sale,flat,8,9,2,64.2,77000000,Тверской,1-я Тверская-Ямская ,2,Маяковская,Vesper Tverskaya,2023,Панельный,38.0,12.5
Московская область,sale,flat,4,4,2,57.7,12100000,Пресненский,Бурковский проезд,23,Ботанический сад,Театральный парк,2017,Панельный,19.2,19.0
Московская область,sale,flat,3,9,2,37.0,13199000,Бабушкинский,Староватутинский проезд,3,Бабушкинская,Lucky,2021,Кирпичный,22.0,6.0
Московская область,sale,flat,4,14,2,57.7,15290500,Василеостровский,набережная Реки Смоленки,23,Приморская,Айно,2014,Панельный,13.4,26.6
Московская область,sale,flat,2,5,2,106.0,155000000,Тверской,Никольская ,10,Площадь Революции,St. Nickolas,2021,Монолитно-кирпичный,25.0,25.0
Московская область,sale,flat,7,25,2,62.9,20500000,Покровское-Стрешнево, Большая Набережная,23,Тушинская,Lucky,2021,Монолитно-кирпичный,33.4,10.0
Московская область,sale,flat,11,15,1,36.3,8200000,Приморский,Комендантский проспект,23,Комендантский проспект,Lucky,2000,Монолитный,18.1,10.8
Московская область,sale,flat,2,9,2,73.9,25839000,Центр, Михаила Ананьева,23,Динамо,Клубный дом инженера Ятеса,2025,Кирпичный,29.1,19.9
Московская область,sale,flat,13,47,2,51.0,32950000,Дорогомилово,Кутузовский проезд,23,Фили,River Park Кутузовский,2027,Кирпичный,37.6,10.4
Московская область,sale,flat,16,17,1,35.1,16800000,Ярославский,Ярославское шоссе,51,ВДНХ,Я51,2021,Монолитный,18.0,10.0
Московская область,sale,flat,3,9,2,44.0,15500000,Отрадное, Бестужевых,23,Отрадное,Lucky,1975,Монолитно-кирпичный,38.0,6.0
Московская область,sale,flat,2,17,1,34.0,6700000,Пресненский, Камова,23,Некрасовка,Lucky,2017,Кирпичный,13.0,11.0
Московская область,sale,flat,4,15,1,53.36,13950000,Пресненский, Татьянин Парк,23,Говорово,Lucky,2015,Панельный,21.4,11.4
Московская область,sale,flat,13,17,1,37.9,11900000,Крылатское, Крылатские Холмы,1,Молодёжная,Lucky,1986,Монолитно-кирпичный,20.0,9.0
Московская область,sale,flat,9,14,1,38.5,7200000,Крюково,Зеленоград,23,Зеленоград — Крюково,Lucky,1993,Монолитный,18.0,8.0
Московская область,sale,flat,20,25,1,31.2,4525200,Пресненский, Бочкарева,23,Чкаловская,Старт,2026,Монолитно-кирпичный,14.9,7.7
