location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price,district,street,house_number,underground,residential_complex,year_of_construction,object_type,house_material_type,heating_type,finish_type,living_meters,kitchen_meters,price_per_meter
Москва,sale,flat,3,15,1,30.0,18250000.0,Пресненский,Шмитовский проезд,39к2,Шелепиха,Headliner,,,,,,,,608333.3333333334
Москва,sale,flat,4,20,2,36.0,14260428.0,Головинский,Михалковская ,48С4,Коптево,Михалковский,,,,,,,,396123.0
Москва,sale,flat,11,20,3,117.1,46500000.0,Свиблово,проезд Серебрякова,11к1,Ботанический сад,Silver,,,,,,,,397096.49871904356
Москква,sale,flat,6,6,4,169.0,90000000.0,Пресненский,Мерзляковский переулок,13,Арбатская,,1902,-1.0,-1,-1.0,-1,-1,-1,532544.3786982249
Москква,sale,flat,12,14,4,125.2,59500000.0,Левобережный,,С2,Беломорская,Акватория ЖК,2022,-1.0,-1,-1.0,-1,73 м²,10 м²,475239.6166134185
Москква,sale,flat,8,8,4,180.7,247273684.0,Арбат, Арбат,24,Смоленская,Turandot Residences,2019,-1.0,Монолитный,-1.0,Черновая,-1,-1,1368421.0514665192
Москква,sale,flat,5,34,4,102.2,38690000.0,Обручевский,,3,Калужская,Эвер ЖК,2023,-1.0,-1,-1.0,-1,"62,1 м²","23,8 м²",378571.4285714286
Московская область,sale,flat,2,21,4,79.9,11696000.0,Орджоникидзевский,,,Машиностроителей,Основинские кварталы ЖК,2027,-1.0,-1,-1.0,Без отделки,"48,8 м²","9,3 м²",146382.97872340423
Московская область,sale,flat,3,9,3,148.5,189000000.0,Тверской,1-я Тверская-Ямская ,2,Маяковская,Vesper Tverskaya,-1,-1.0,-1,-1.0,-1,118 м²,-1,1272727.2727272727
Московская область,sale,flat,3,9,4,84.5,52000000.0,Даниловский,проспект Лихачева,20,Технопарк,Nagatino i-Land,2021,-1.0,-1,-1.0,-1,37 м²,"21,5 м²",615384.6153846154
Московская область,sale,flat,16,19,3,74.9,14605500.0,Советский,,3,Горки,Светлая Долина ЖК,2024,-1.0,"Панельный, монолитно-кирпичный, монолитный",-1.0,"Без отделки, предчистовая, чистовая, чистовая с мебелью",43 м²,"12,5 м²",194999.99999999997
Московская область,sale,flat,47,47,3,131.9,59355000.0,Бутырский,Новодмитровская ,2к5,Дмитровская,Савеловский Сити,2021,-1.0,-1,-1.0,-1,-1,15 м²,450000.0
Московская область,sale,flat,3,13,3,71.3,24567484.0,Очаково-Матвеевское,Очаково мкр,,Аминьевская,Среда на Лобачевского,2027,-1.0,Монолитный,-1.0,Предчистовая,"47,6 м²",-1,344564.9929873773
Московская область,sale,flat,20,31,3,72.8,8751600.0,Верх-Исетский,,,Площадь 1905 года,Русь-2 ЖК,2025,-1.0,Монолитно-кирпичный,-1.0,"Без отделки, предчистовая, чистовая","35,5 м²","13,6 м²",120214.28571428572
Московская область,sale,flat,4,24,3,87.62,16948000.0,,,,,Гарантия на Обрывной,2023,-1.0,Монолитно-кирпичный,-1.0,Без отделки,50 м²,"15,3 м²",193426.1584113216
Московская область,sale,flat,11,25,3,109.2,89544000.0,Фили-Давыдково,Малая Филевская ,46,Кунцевская,Springs,2027,-1.0,-1,-1.0,Чистовая,95 м²,-1,820000.0
Московская область,sale,flat,9,32,2,62.7,49800000.0,Дорогомилово,Поклонная ,9,Поклонная,Поклонная 9,2023,-1.0,-1,-1.0,-1,-1,-1,794258.3732057416
Московская область,sale,flat,16,17,2,54.7,12700000.0,, Летчика Грицевца,8,Пыхтино,Солнцево парк,-1,-1.0,-1,-1.0,-1,34 м²,9 м²,232175.50274223034
Московская область,sale,flat,3,16,2,78.1,30792000.0,Центр, Февральской Революции,21,Динамо,19/05,2024,-1.0,Монолитно-кирпичный,-1.0,Черновая,"41,5 м²","12,2 м²",394263.7644046095
Московская область,sale,flat,8,9,2,60.7,74100000.0,Тверской,1-я Тверская-Ямская ,2,Маяковская,Vesper Tverskaya,2023,-1.0,-1,-1.0,-1,-1,-1,1220757.8253706754
Московская область,sale,flat,7,16,1,42.3,7250000.0,, Юбилейная,4к5,Железнодорожная,,2010,-1.0,-1,-1.0,-1,16 м²,12 м²,171394.79905437352
Московская область,sale,flat,3,16,2,78.1,30792000.0,Центр, Февральской Революции,21,Динамо,19/05,2024,-1.0,Монолитно-кирпичный,-1.0,Черновая,"41,5 м²","12,2 м²",394263.7644046095
Московская область,sale,flat,5,21,2,64.76,68500000.0,Пресненский, Костикова,4к1,Улица 1905 года,Lucky,2021,-1.0,-1,-1.0,-1,-1,-1,1057751.6985793698
Московская область,sale,flat,9,9,1,36.9,8850000.0,Люблино, Верхние Поля,27С2,Братиславская,,1980,-1.0,-1,-1.0,-1,-1,-1,239837.39837398374
Московская область,sale,flat,2,24,1,40.58,5264038.0,мкр. РИП,Российская ,,,Гулливер,2026,-1.0,Монолитно-кирпичный,-1.0,Без отделки,"17,7 м²",-1,129720.00985707245
Московская область,sale,flat,9,9,2,50.0,17500000.0,Северное Тушино, Фомичевой,3С1,Сходненская,,1971,-1.0,-1,-1.0,-1,-1,17 м²,350000.0
Московская область,sale,flat,44,44,2,86.3,38000000.0,Хорошево-Мневники, Шеногина,,Шелепиха,Sydney City,2024,-1.0,-1,-1.0,Без отделки,"30,4 м²","30,1 м²",440324.449594438
Московская область,sale,flat,3,21,2,59.2,61000000.0,Пресненский, Костикова,4к1,Улица 1905 года,Lucky,-1,-1.0,-1,-1.0,-1,"31,7 м²","22,5 м²",1030405.4054054053
Московская область,sale,flat,7,8,2,70.0,27000000.0,Адлерский, Просвещения,118/1,,,2015,-1.0,-1,-1.0,-1,-1,15 м²,385714.28571428574
Московская область,sale,flat,3,17,1,38.0,13700000.0,Свиблово,Вересковая ,1К1,Свиблово,,2006,-1.0,-1,-1.0,-1,19 м²,"7,3 м²",360526.3157894737
Московская область,sale,flat,24,79,1,72.0,70000000.0,Пресненский,1-й Красногвардейский проезд,22с1,Москва-Сити,NEVA TOWERS,2019,-1.0,-1,-1.0,-1,50 м²,15 м²,972222.2222222222
Московская область,sale,flat,5,7,1,32.0,5250000.0,,,,,,2021,-1.0,-1,-1.0,-1,"20,5 м²",5 м²,164062.5
Московская область,sale,flat,3,9,1,39.02,17986269.0,Массандра пгт, Мухина,17А,,Клубный дом Массандра Парк,2026,-1.0,-1,-1.0,Без отделки,"27,3 м²","6,7 м²",460949.99999999994
Московская область,sale,flat,6,17,1,43.4,19100000.0,Даниловский,набережная Марка Шагала,15к1,Технопарк,Shagal,2025,-1.0,-1,-1.0,Без отделки,"14,8 м²","16,3 м²",440092.16589861753
Московская область,sale,flat,14,16,1,36.0,6900000.0,Невский, Коллонтай,19К4,Проспект Большевиков,,1988,-1.0,-1,-1.0,-1,"18,1 м²",8 м²,191666.66666666666
Московская область,sale,flat,2,18,1,35.72,5414020.0,,,,,Иначе в Молодежном,2026,-1.0,Монолитно-кирпичный,-1.0,Чистовая с мебелью,"10,8 м²","14,4 м²",151568.3090705487
Московская область,sale,flat,24,79,1,72.0,70000000.0,Пресненский,1-й Красногвардейский проезд,22с1,Москва-Сити,NEVA TOWERS,2019,-1.0,-1,-1.0,-1,50 м²,15 м²,972222.2222222222
Московская область,sale,flat,5,7,1,32.0,5250000.0,,,,,,2021,-1.0,-1,-1.0,-1,"20,5 м²",5 м²,164062.5
Московская область,sale,flat,2,4,1,29.45,10560000.0,Светлогорск, Нахимова,,,Палатиум,2026,-1.0,-1,-1.0,Предчистовая,-1,-1,358573.85398981324
Московская область,sale,flat,6,17,1,43.4,19100000.0,Даниловский,набережная Марка Шагала,15к1,Технопарк,Shagal,2025,-1.0,-1,-1.0,Без отделки,"14,8 м²","16,3 м²",440092.16589861753
Московская область,sale,flat,14,16,1,36.0,6900000.0,Невский, Коллонтай,19К4,Проспект Большевиков,,1988,-1.0,-1,-1.0,-1,"18,1 м²",8 м²,191666.66666666666
Московская область,sale,flat,2,16,1,26.7,3650200.0,Московский,,,,Бирюзова Парк ЖК,2027,-1.0,Кирпичный,-1.0,Без отделки,"10,2 м²","8,4 м²",136711.61048689138
Московская область,sale,flat,7,18,3,89.7,98000000.0,Хамовники,,,Воробьёвы горы,Коллекция Лужники ЖК,2026,-1.0,-1,-1.0,-1,-1,10 м²,1092530.6577480491
Московская область,sale,flat,2,13,2,63.1,9500000.0,, Колпакова,25,Медведково,,2008,-1.0,-1,-1.0,-1,50 м²,10 м²,150554.67511885896
Московская область,sale,flat,24,25,2,56.9,10454400.0,Чкаловский, 8 Марта,204Д,Чкаловская,Ботаника LIFE,2023,-1.0,Монолитно-кирпичный,-1.0,Предчистовая,"25,4 м²","15,7 м²",183732.8646748682
Московская область,sale,flat,3,6,3,72.0,30000000.0,Тверской,Новослободская ,73К3,Савёловская,,1929,-1.0,-1,-1.0,-1,-1,14 м²,416666.6666666667
Московская область,sale,flat,15,22,1,30.6,13600000.0,Щукино,Большой Волоколамский проезд,23,Стрешнево,Комплекс апартаментов B’aires,-1,-1.0,-1,-1.0,-1,-1,7 м²,444444.44444444444
Московская область,sale,flat,11,12,1,34.8,9350000.0,Северное Измайлово,Щелковское шоссе,32,Щёлковская,,1966,-1.0,-1,-1.0,-1,"19,9 м²","9,7 м²",268678.16091954027
Московская область,sale,flat,8,9,1,57.6,117936000.0,Тверской,1-я Тверская-Ямская ,2,Маяковская,Vesper Tverskaya,2023,-1.0,Монолитный,-1.0,"Без отделки, чистовая с мебелью",-1,-1,2047500.0
Московская область,sale,flat,33,50,1,50.0,35300000.0,Раменки,Мичуринский проспект,56,Раменки,"Небо — Небоскребы на Мичуринском, 56",2020,-1.0,-1,-1.0,-1,21 м²,15 м²,706000.0
Московская область,sale,flat,3,5,1,32.7,23960000.0,Замоскворечье,Новокузнецкая ,,Павелецкая,,-1,-1.0,-1,-1.0,-1,"15,3 м²","7,5 м²",732721.7125382263
Московская область,sale,flat,4,19,1,31.8,8840400.0,Советский,,3,Горки,Светлая Долина ЖК,2024,-1.0,"Панельный, монолитно-кирпичный, монолитный",-1.0,"Без отделки, предчистовая, чистовая, чистовая с мебелью","15,9 м²","8,1 м²",278000.0
Московская область,sale,flat,2,10,1,46.7,14477000.0,Приморский,Фермское шоссе,12Б,Удельная,,2012,-1.0,-1,-1.0,-1,16 м²,"17,6 м²",310000.0
Московская область,sale,flat,33,50,1,50.0,35300000.0,Раменки,Мичуринский проспект,56,Раменки,"Небо — Небоскребы на Мичуринском, 56",2020,-1.0,-1,-1.0,-1,21 м²,15 м²,706000.0
Московская область,sale,flat,6,11,1,20.6,4700000.0,Невский, Гудиловская,6к1,Обухово,Живи! в Рыбацком,2024,-1.0,-1,-1.0,-1,15 м²,-1,228155.33980582524
Московская область,sale,flat,8,9,1,57.6,117936000.0,Тверской,1-я Тверская-Ямская ,2,Маяковская,Vesper Tverskaya,2023,-1.0,Монолитный,-1.0,"Без отделки, чистовая с мебелью",-1,-1,2047500.0
Московская область,sale,flat,24,79,1,72.0,70000000.0,Пресненский,1-й Красногвардейский проезд,22с1,Москва-Сити,NEVA TOWERS,2019,-1.0,-1,-1.0,-1,50 м²,15 м²,972222.2222222222
Московская область,sale,flat,3,14,1,39.0,9300000.0,Ново-Переделкино, Шолохова,2,Новопеределкино,,Напишите автору,-1.0,-1,-1.0,-1,"20,8 м²","8,6 м²",238461.53846153847
Московская область,sale,flat,2,17,1,35.78,8766100.0,Советский,ПК1-2,ПК1-2,Горки,Мой Ритм ЖК,2026,-1.0,"Монолитно-кирпичный, монолитный",-1.0,"Без отделки, предчистовая","15,9 м²","9,6 м²",245000.0
Московская область,sale,flat,15,22,1,30.6,13600000.0,Щукино,Большой Волоколамский проезд,23,Стрешнево,Комплекс апартаментов B’aires,-1,-1.0,-1,-1.0,-1,-1,7 м²,444444.44444444444
Московская область,sale,flat,3,5,1,32.7,23960000.0,Замоскворечье,Новокузнецкая ,,Павелецкая,,-1,-1.0,-1,-1.0,-1,"15,3 м²","7,5 м²",732721.7125382263
