location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price,district,street,house_number,underground,residential_complex,year_of_construction,object_type,house_material_type,heating_type,finish_type,living_meters,kitchen_meters
Московская область,sale,flat,19,20,1,29.1,4859700.0,Прикубанский, Конгрессная,21.0,,Микрорайон Красная площадь,2019,-1.0,-1,-1.0,Предчистовая,-1,-1
Московская область,sale,flat,1,24,1,26.5,5450000.0,Приморский,аллея Арцеуловская,17.0,Комендантский проспект,Чистое небо,2022,-1.0,-1,-1.0,-1,18 м²,-1
Московская область,sale,flat,1,5,1,32.0,5990000.0,Центральный,Целинная ,23.840736040609137,,,2010,-1.0,-1,-1.0,-1,27 м²,-1
Московская область,sale,flat,6,11,1,35.0,6990000.0,Василеостровский,Морская набережная,9.0,Приморская,,1984,-1.0,-1,-1.0,-1,"16,8 м²","7,5 м²"
Московская область,sale,flat,1,3,1,28.6,7300000.0,Адлерский,Кутаисская ,23.840736040609137,,,2012,-1.0,-1,-1.0,-1,16 м²,-1
Московская область,sale,flat,2,5,1,20.8,7400000.0,Центральный,5-я Советская ,19.0,Площадь Восстания,,1903,-1.0,-1,-1.0,-1,-1,-1
Московская область,sale,flat,2,7,1,33.8,7490000.0,Канавинский, Бетанкура,6.0,Стрелка,,2014,-1.0,-1,-1.0,-1,"8,4 м²",17 м²
Московская область,sale,flat,3,20,1,22.87,7547100.0,,Ленинградский проспект,23.840736040609137,,Центральный,2026,-1.0,Монолитно-кирпичный,-1.0,Предчистовая,-1,-1
Московская область,sale,flat,6,9,1,33.2,9000000.0,,Ленинградский проспект,23.840736040609137,,Песчаный,2025,-1.0,-1,-1.0,Чистовая,-1,15 м²
Московская область,sale,flat,6,20,1,41.85,10253250.0,,Ленинградский проспект,23.840736040609137,,Центральный,2026,-1.0,Монолитно-кирпичный,-1.0,Предчистовая,-1,-1
Московская область,sale,flat,16,25,1,63.68,15283200.0,Нижегородский,Сенная площадь,1.0,Горьковская,Парус,2023,-1.0,-1,-1.0,Черновая,-1,-1
Московская область,sale,flat,17,27,1,32.38,16200000.0,Центральный,Виноградная ,4.0,,Виктория,2015,-1.0,-1,-1.0,-1,14 м²,10 м²
Московская область,sale,flat,14,18,1,28.02,3193439.0,,Ленинградский проспект,23.840736040609137,,СМАРТ квартал Бульвар Оптимистов,2030,-1.0,"Монолитно-кирпичный, монолитный",-1.0,"Без отделки, предчистовая, чистовая","8,9 м²",-1
Московская область,sale,flat,1,5,1,30.9,3850000.0,Солнечногорск,Крестьянская ,3.0,,,1967,-1.0,-1,-1.0,-1,18 м²,6 м²
Московская область,sale,flat,5,5,1,28.0,4500000.0,, Папанина,23.840736040609137,ВДНХ,,1963,-1.0,-1,-1.0,-1,17 м²,6 м²
Московская область,sale,flat,10,16,1,19.6,4990000.0,Боброво рп, Лесная,14.0,,Восточное Бутово,2018,-1.0,-1,-1.0,-1,-1,4 м²
Московская область,sale,flat,6,9,1,33.3,4950000.0,мкр. Южный, Победы,23.840736040609137,,,1971,-1.0,-1,-1.0,-1,18 м²,"6,3 м²"
Московская область,sale,flat,1,25,1,19.5,5100000.0,Дрожжино рп, Южная,23.840736040609137,,Бутово парк 2,2021,-1.0,-1,-1.0,-1,"9,1 м²","5,1 м²"
Московская область,sale,flat,15,23,1,22.5,8800000.0,Солнцево, Авиаторов,1.0,Солнцево,Лучи,2023,-1.0,-1,-1.0,-1,-1,5 м²
Московская область,sale,flat,5,15,1,29.5,14997800.0,Адлерский,Ленинградский проспект,23.840736040609137,,Лестория,2025,-1.0,-1,-1.0,Без отделки,"10,6 м²","9,5 м²"
Московская область,sale,flat,7,8,1,34.39,9347731.0,,Ленинградский проспект,23.840736040609137,,Долина Роз,2027,-1.0,-1,-1.0,Черновая,"10,4 м²","11,7 м²"
Московская область,sale,flat,2,10,1,33.1,27155240.0,Адлерский,Адлер жилрайон,23.840736040609137,,Гостиничный комплекс ,2025,-1.0,-1,-1.0,Без отделки,-1,"15,8 м²"
Московская область,sale,flat,2,17,1,38.0,10250000.0,Ново-Переделкино,Боровское шоссе,23.840736040609137,Боровское шоссе,,2003,-1.0,-1,-1.0,-1,19 м²,"7,5 м²"
Московская область,sale,flat,25,27,1,39.0,6942000.0,Кировский,Красноармейская ,23.840736040609137,,Рубин,2024,-1.0,Монолитно-кирпичный,-1.0,"Без отделки, предчистовая","14,6 м²","10,6 м²"
Московская область,sale,flat,16,20,1,32.3,10500000.0,Солнцево,Производственная ,17.0,Солнцево,Лучи,2025,-1.0,-1,-1.0,-1,-1,"12,5 м²"
Московская область,sale,flat,49,66,1,44.6,44154000.0,Пресненский,1-й Красногвардейский проезд,23.840736040609137,Москва-Сити,NEVA TOWERS,2020,-1.0,Монолитный,-1.0,"Без отделки, чистовая",-1,-1
Московская область,sale,flat,2,35,-1,33.7,10500000.0,Раменки,Мосфильмовская ,55.0,Раменки,,2005,-1.0,-1,-1.0,-1,"17,6 м²",3 м²
Московская область,sale,flat,6,7,1,37.91,5042030.0,,Ленинградский проспект,23.840736040609137,,Включи,2027,-1.0,-1,-1.0,С отделкой,-1,-1
Московская область,sale,flat,2,35,1,24.8,10500000.0,Раменки,Мосфильмовская ,55.0,Раменки,,2005,-1.0,-1,-1.0,-1,-1,6 м²
Московская область,sale,flat,12,18,1,53.4,62039716.0,Дорогомилово,Ленинградский проспект,23.840736040609137,Москва-Сити,Бадаевский ЖК,2025,-1.0,-1,-1.0,Неизвестно,-1,-1
Московская область,sale,flat,2,10,1,30.8,10850000.0,Раменки,3-й Сетуньский проезд,3.0,Кутузовская,,1967,-1.0,-1,-1.0,-1,"18,8 м²",6 м²
Московская область,sale,flat,3,5,1,25.38,6852600.0,Пионерский,Комсомольская ,19.0,,Резиденция,2027,-1.0,-1,-1.0,Предчистовая,"8,1 м²","9,5 м²"
Московская область,sale,flat,5,20,1,37.8,10750000.0,Можайский,Беловежская ,37.0,Сетунь,,2008,-1.0,-1,-1.0,-1,-1,10 м²
Московская область,sale,flat,24,26,1,33.1,4468500.0,Первомайский, Раздорская,23.840736040609137,,Грин Парк,2023,-1.0,Монолитно-кирпичный,-1.0,"Без отделки, предчистовая","11,4 м²","10,5 м²"
Московская область,sale,flat,6,7,1,40.8,11500000.0,Солнцево,Родниковая ,23.840736040609137,Солнцево,,2023,-1.0,-1,-1.0,-1,-1,10 м²
Московская область,sale,flat,6,9,1,35.57,5436245.0,Прикубанский, Имени Генерала Брусилова,23.840736040609137,,Зеленая территория,2025,-1.0,Монолитно-кирпичный,-1.0,Предчистовая,"11,1 м²","14,9 м²"
Московская область,sale,flat,2,9,1,31.8,11990000.0,Кунцево,Ельнинская ,23.840736040609137,Молодёжная,,1962,-1.0,-1,-1.0,-1,"21,5 м²","5,2 м²"
Московская область,sale,flat,2,15,1,38.4,11560000.0,,Ленинградский проспект,23.840736040609137,,Чайные холмы,2025,-1.0,-1,-1.0,Без отделки,-1,10 м²
Московская область,sale,flat,13,25,1,38.8,14800000.0,Щукино, Берзарина,23.840736040609137,Бульвар Генерала Карбышева,Октябрьское поле,2022,-1.0,-1,-1.0,-1,10 м²,"17,8 м²"
Московская область,sale,flat,11,14,1,29.21,9466147.0,Советский,Ленинградский проспект,23.840736040609137,Горки,Вознесенский Квартал ЖК,2026,-1.0,-1,-1.0,Черновая,"15,2 м²",-1
Московская область,sale,flat,15,18,1,38.5,16500000.0,Щукино,Большой Волоколамский проезд,23.0,Стрешнево,Комплекс апартаментов B’aires,2023,-1.0,-1,-1.0,-1,-1,18 м²
Московская область,sale,flat,8,11,1,30.0,18634500.0,Центральный, Полтавская,23.840736040609137,,Море,2026,-1.0,-1,-1.0,Предчистовая,-1,10 м²
Московская область,sale,flat,6,33,1,33.5,16500000.0,Хорошево-Мневники,Причальный проезд,23.840736040609137,Шелепиха,Level Причальный,2023,-1.0,-1,-1.0,-1,-1,12 м²
Московская область,sale,flat,7,13,1,50.8,30000000.0,Хорошево-Мневники,Жилой комплекс остров,23.840736040609137,Терехово ,Остров,2023,-1.0,-1,-1.0,Без отделки,"17,2 м²","24,1 м²"
Московская область,sale,flat,5,46,1,44.8,31989466.0,Дорогомилово,Кутузовский проезд,23.840736040609137,Фили,River Park Кутузовский,2026,-1.0,Монолитно-кирпичный,-1.0,"Без отделки, предчистовая, чистовая","30,6 м²","4,1 м²"
Московская область,sale,flat,16,22,1,35.4,9950000.0,Красногвардейский,проспект Энергетиков,23.840736040609137,Ладожская,ЗимаЛето,2018,-1.0,-1,-1.0,-1,"15,2 м²","10,2 м²"
Московская область,sale,flat,5,16,1,41.8,4389000.0,Октябрьский,Ленинградский проспект,23.840736040609137,,Лэйк Таун ЖК,2025,-1.0,-1,-1.0,Без отделки,"14,9 м²","12,3 м²"
Московская область,sale,flat,4,20,1,24.1,5500000.0,Красносельский, Адмирала Трибуца,7.0,Ленинский проспект,More,2013,-1.0,-1,-1.0,-1,"18,1 м²",-1
Московская область,sale,flat,2,7,1,37.0,7400000.0,Ленинградский,Стекольная ,23.840736040609137,,по ул. Стекольная,2024,-1.0,-1,-1.0,Неизвестно,-1,-1
Московская область,sale,flat,8,10,1,30.0,10500000.0,Хостинский, Шоссейная,23.840736040609137,,,2023,-1.0,-1,-1.0,-1,20 м²,-1
Московская область,sale,flat,24,24,1,39.9,4407992.0,Камвольно-суконный Комбинат мкр, Магистральная,11.0,,,2024,-1.0,-1,-1.0,-1,"20,8 м²","11,2 м²"
Московская область,sale,flat,3,8,1,27.34,17224200.0,Хостинский,Ленинградский проспект,23.840736040609137,,Marine Garden Sochi,2024,-1.0,-1,-1.0,Под ключ,-1,"15,5 м²"
Московская область,sale,flat,28,38,1,50.0,22220000.0,Ростокино,проспект Мира,23.840736040609137,Ростокино,Триколор,2015,-1.0,-1,-1.0,-1,35 м²,12 м²
Московская область,sale,flat,3,3,1,31.3,11800000.0,Северный,Дмитровское шоссе,23.840736040609137,Физтех,,2014,-1.0,-1,-1.0,-1,"13,1 м²","13,2 м²"
Московская область,sale,flat,2,21,1,36.63,4652010.0,Прикубанский,бульвар Адмиралтейский,1.0,,Эстет,2025,-1.0,-1,-1.0,Предчистовая,"15,4 м²","10,6 м²"
Московская область,sale,flat,12,16,1,51.4,25000000.0,Тропарево-Никулино, Покрышкина,23.840736040609137,Юго-Западная,Академия Люкс,2009,-1.0,-1,-1.0,-1,-1,12 м²
Московская область,sale,flat,2,4,1,24.6,3936000.0,,Октябрьский проспект,403.0,Панки,,1938,-1.0,-1,-1.0,-1,14 м²,3 м²
