location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price,district,street,house_number,underground,residential_complex,year_of_construction,house_material_type,living_meters,kitchen_meters
Московская область,sale,flat,6,33,2,65.2,43900000.0,Хорошево-Мневники,Причальный проезд,23,Шелепиха,Level Причальный,2021.0,Монолитно-кирпичный,37 м²,10 м²
Московская область,sale,flat,16,41,2,56.0,44300000.0,Раменки,1-й Сетуньский проезд,8,Кутузовская,Hide,2023.0,Монолитно-кирпичный,20 м²,26 м²
Московская область,sale,flat,20,25,-1,23.7,8400000.0,Покровское-Стрешнево,Волоколамское шоссе,23,Трикотажная,Апартаментный комплекс Level Стрешнево,2022.0,Монолитно-кирпичный,20 м²,-1
Московская область,sale,flat,4,12,1,34.2,8500000.0,Пресненский,проспект Куприна,23,Бунинская аллея,Эко Бунино,2021.0,Монолитно-кирпичный,-1,10 м²
Московская область,sale,flat,2,17,1,36.6,8600000.0,Некрасовка,Рождественская ,25,Некрасовка,Lucky,2011.0,Монолитно-кирпичный,19 м²,"6,9 м²"
Московская область,sale,flat,8,14,1,40.8,9299000.0,Люблино,Ставропольская ,62,Люблино,Lucky,1986.0,Монолитно-кирпичный,-1,"8,6 м²"
Московская область,sale,flat,9,16,1,20.6,9100000.0,Пресненский, Лобановский Лес,9,Прокшино,Прокшино,2024.0,Монолитно-кирпичный,-1,"5,1 м²"
Московская область,sale,flat,8,9,1,34.0,9100000.0,Пресненский, Усадебный Парк,5,Прокшино,Середневский лес,2023.0,Монолитно-кирпичный,-1,"10,6 м²"
Московская область,sale,flat,10,16,1,35.8,10000000.0,Пресненский,проспект Куприна,23,Потапово,Скандинавия,2024.0,Монолитный,-1,10 м²
Московская область,sale,flat,5,21,3,120.0,115000000.0,Пресненский,2-я Звенигородская ,16,Улица 1905 года,Lucky,2021.0,Кирпичный,-1,20 м²
Московская область,sale,flat,43,61,5,208.0,275000000.0,Пресненский,Краснопресненская набережная,23,Москва-Сити,Capital Towers,2025.0,Монолитный,128 м²,25 м²
Московская область,sale,flat,2,9,2,64.0,27200000.0,Лефортово,Красноказарменная ,23,Авиамоторная,Лефортово парк,2019.0,Монолитный,-1,"11,2 м²"
Московская область,sale,flat,14,17,2,64.0,15750000.0,Пресненский, Бориса Пастернака,49,Мичуринец,Lucky,2021.0,Монолитно-кирпичный,"33,7 м²","12,9 м²"
Московская область,sale,flat,45,66,2,58.0,47500000.0,Пресненский,1-й Красногвардейский проезд,23,Москва-Сити,NEVA TOWERS,2021.0,Монолитно-кирпичный,40 м²,10 м²
Московская область,sale,flat,12,12,3,159.4,159400000.0,Тверской,2-я Брестская ,6,Маяковская,Резиденция Тверская,2019.0,Панельный,-1,40 м²
Москва,sale,flat,3,28,4,106.1,52943491.0,Раменки,Винницкая ,23,Раменки,Настоящее,2022.0,Монолитный,"59,3 м²","23,8 м²"
Москва,sale,flat,2,10,2,52.2,52000000.0,Якиманка,Ленинский проспект,2,Октябрьская,Клубный дом CULT,2021.0,Монолитный,45 м²,-1
Москва,sale,flat,9,34,2,68.2,52000000.0,Дорогомилово,Поклонная ,9,Поклонная,Поклонная 9,2021.0,Монолитно-кирпичный,-1,"25,1 м²"
Москва,sale,flat,17,21,2,87.3,52000000.0,Раменки,Мосфильмовская ,23,Раменки,Мосфильмовский,2021.0,Монолитный,"41,7 м²","15,9 м²"
Москва,sale,flat,2,5,4,128.0,345600000.0,Хамовники,Пречистенская набережная,43,Кропоткинская,Carré Blanc,2021.0,Монолитно-кирпичный,-1,10 м²
Москва,sale,flat,2,5,3,146.8,400000000.0,Хамовники,Пречистенская набережная,43,Кропоткинская,Carré Blanc,2021.0,Монолитно-кирпичный,"126,8 м²",15 м²
Москва,sale,flat,2,6,3,167.8,400000000.0,Хамовники,Курсовой переулок,23,Кропоткинская,Nabokov,2021.0,Монолитный,"142,8 м²",20 м²
Москва,sale,flat,5,8,4,227.0,439500000.0,Хамовники, Ефремова,23,Спортивная,Knightsbridge Private Park,2021.0,Панельный,-1,25 м²
Москва,sale,flat,10,14,4,153.0,451350000.0,Хамовники,переулок 1-й Тружеников,12,Киевская,Хамовники 12,2025.0,Монолитный,115 м²,33 м²
Москва,sale,flat,4,9,3,55.6,14990000.0,Коньково,Миклухо-Маклая ,23,Беляево,Lucky,1966.0,Монолитно-кирпичный,"37,6 м²","5,6 м²"
Москва,sale,flat,3,20,3,82.6,14990000.0,Бирюлево Восточное,6-я Радиальная ,23,Царицыно,Царицыно-2,2019.0,Монолитный,"51,4 м²",10 м²
Москва,sale,flat,29,33,1,22.4,7719756.0,Алтуфьевский,Ленинградский проспект,2,Дегунино,Алтуфьевское 53 ЖК,2025.0,Монолитный,"10,7 м²","5,6 м²"
Москва,sale,flat,9,17,1,22.5,7723208.0,Пресненский,Ленинградский проспект,25,Бунинская аллея,Скандинавия ЖК,2025.0,"Монолитно-кирпичный, монолитный","8,8 м²","4,6 м²"
Москва,sale,flat,2,32,1,24.34,7596708.0,Западное Дегунино,Ленинградский проспект,1,Речной вокзал,Бусиновский Парк ЖК,2026.0,Монолитный,"13,3 м²","5,5 м²"
Москва,sale,flat,10,16,2,58.8,16300000.0,Можайский,Вяземская ,23,Сетунь,Lucky,2011.0,Панельный,-1,6 м²
Москва,sale,flat,9,17,3,76.4,17700000.0,Некрасовка,проспект Защитников Москвы,12,Некрасовка,Некрасовка-Парк,2013.0,Монолитно-кирпичный,44 м²,14 м²
Москва,sale,flat,11,12,3,105.1,17900000.0,Пресненский,проспект Куприна,23,Потапово,Эко Бунино,2021.0,Панельный,"60,2 м²","11,7 м²"
Москва,sale,flat,11,49,3,89.97,33285000.0,Савеловский,2-я Хуторская ,34,Дмитровская,SYMPHONY 34,2025.0,Монолитно-кирпичный,"70,8 м²","3,6 м²"
Москва,sale,flat,6,12,3,58.2,12900000.0,Чертаново Южное,Россошанская ,23,Улица Академика Янгеля,Lucky,,Монолитно-кирпичный,"42,7 м²",6 м²
Москва,sale,flat,9,9,3,65.0,16400000.0,Ясенево,Голубинская ,23,Тёплый Стан,Lucky,1976.0,Монолитно-кирпичный,43 м²,6 м²
Москва,sale,flat,6,12,3,73.5,16500000.0,Пресненский, Яворки,23,Ватутинки,Lucky,2015.0,Кирпичный,-1,"12,7 м²"
Москва,sale,flat,14,14,3,53.0,13200000.0,Пресненский, Аэростатная,23,Санино,Lucky,2022.0,Монолитно-кирпичный,30 м²,18 м²
Москва,sale,flat,3,9,3,62.9,14500000.0,Восточное Дегунино,Дубнинская ,23,Верхние Лихоборы,Lucky,1973.0,Панельный,"43,5 м²",7 м²
Москва,sale,flat,1,9,3,56.4,14800000.0,Коньково, Островитянова,31,Коньково,Lucky,1970.0,Панельный,"40,4 м²","6,7 м²"
Москва,sale,flat,11,17,3,67.6,14980000.0,Пресненский, Чароитовая,23,Кедровая,Кленовые Аллеи,2021.0,Панельный,-1,21 м²
Москва,sale,flat,6,9,3,65.0,17500000.0,Теплый Стан, Генерала Тюленева,39,Тёплый Стан,Lucky,1972.0,Кирпичный,-1,6 м²
Москва,sale,flat,1,5,2,43.0,12000000.0,Щукино,Живописная ,23,Серебряный Бор,Lucky,1963.0,Монолитно-кирпичный,-1,9 м²
Москва,sale,flat,6,14,2,45.5,12250000.0,Нижегородский,Перовское шоссе,23,Перово,Lucky,1964.0,Панельный,-1,"6,5 м²"
Москва,sale,flat,8,12,2,50.0,12400000.0,Западное Дегунино,Коровинское шоссе,17,Моссельмаш,Lucky,1967.0,Монолитный,33 м²,9 м²
Москва,sale,flat,12,14,2,44.3,12400000.0,Зюзино,Херсонская ,18,Зюзино,Lucky,1970.0,Монолитно-кирпичный,"28,4 м²","5,9 м²"
Москва,sale,flat,13,18,2,57.1,15000000.0,Пресненский, Летчика Ульянина,2,Пыхтино,Солнцево парк,2013.0,Монолитно-кирпичный,-1,8 м²
Москва,sale,flat,13,13,2,37.9,15000000.0,Гагаринский,проспект 60-летия Октября,23,Ленинский проспект,Lucky,1967.0,Монолитный,-1,"6,5 м²"
Москва,sale,flat,2,12,2,44.6,14980000.0,Котловка,Нагорная ,23,Нагорная,Lucky,1975.0,Монолитно-кирпичный,"29,6 м²",10 м²
Москва,sale,flat,3,9,3,55.4,15000000.0,Печатники, Полбина,36,Люблино,Lucky,1969.0,Монолитно-кирпичный,"37,5 м²",6 м²
Москва,sale,flat,12,12,3,63.0,15000000.0,Люблино,Белореченская ,21,Люблино,Lucky,1981.0,Панельный,"45,1 м²","6,5 м²"
Москва,sale,flat,8,14,2,47.5,14950000.0,Ясенево,Новоясеневский проспект,23,Тёплый Стан,Комплекс апартаментов LES,2023.0,Монолитно-кирпичный,-1,25 м²
Москва,sale,flat,7,9,2,45.0,14950000.0,Черемушки,Перекопская ,30,Зюзино,Lucky,1976.0,Монолитно-кирпичный,30 м²,7 м²
Москва,sale,flat,10,15,2,51.4,15100000.0,Пресненский, Василия Ощепкова,3,Новомосковская,Москвичка,2021.0,Монолитно-кирпичный,"18,1 м²","17,6 м²"
Москва,sale,flat,2,9,2,45.1,15100000.0,Богородское,бульвар Маршала Рокоссовского,17,Бульвар Рокоссовского,Lucky,1962.0,Монолитно-кирпичный,28 м²,6 м²
Москва,sale,flat,5,22,3,63.6,15200000.0,Пресненский, Картмазовские Пруды,23,Филатов Луг,Lucky,2021.0,Монолитно-кирпичный,-1,"22,2 м²"
Москва,sale,flat,3,9,2,44.2,15300000.0,Печатники,Шоссейная ,23,Печатники,Lucky,1969.0,Монолитно-кирпичный,-1,5 м²
Москва,sale,flat,18,25,2,57.0,15400000.0,Выхино-Жулебино,Самаркандский бульвар,23,Юго-Восточная,Lucky,2024.0,Монолитно-кирпичный,-1,"10,3 м²"
Москва,sale,flat,19,25,3,49.9,15300000.0,Люблино,Люблинская ,23,Депо,Люблинский парк,2023.0,Панельный,-1,"17,4 м²"
Москва,sale,flat,11,16,2,61.7,15300000.0,Восточное Дегунино,Дубнинская ,23,Бескудниково,Lucky,2004.0,Панельный,-1,10 м²
Москва,sale,flat,2,19,2,60.6,15499000.0,Пресненский,бульвар Андрея Тарковского,11,Рассказовка,Рассказово,2022.0,Монолитно-кирпичный,"32,2 м²","13,8 м²"
Москва,sale,flat,6,8,2,42.4,15500000.0,Северный,бульвар Академика Ландау,1,Физтех,Северный,2017.0,Монолитный,-1,7 м²
Москва,sale,flat,3,14,3,58.7,15500000.0,Пресненский,проспект Прокшинский,10,Прокшино,Прокшино,2023.0,Кирпичный,"32,5 м²",16 м²
Москва,sale,flat,2,12,2,51.1,15490000.0,Косино-Ухтомский, Рудневка,9,Улица Дмитриевского,Lucky,2005.0,Кирпичный,"30,5 м²","9,7 м²"
Москва,sale,flat,3,9,2,58.1,15500000.0,Пресненский, Александры Монаховой,23,Потапово,Бунинские луга,2017.0,Кирпичный,-1,"11,2 м²"
Москва,sale,flat,9,17,3,81.1,15600000.0,Пресненский,проезд Чечерский,136,Бунинская аллея,Lucky,2021.0,Монолитный,"48,5 м²","12,4 м²"
Москва,sale,flat,14,17,2,64.0,15750000.0,Пресненский, Бориса Пастернака,49,Мичуринец,Lucky,2021.0,Монолитный,"33,7 м²","12,9 м²"
Москва,sale,flat,3,8,2,51.0,15750000.0,Тимирязевский,Дмитровское шоссе,23,Петровско-Разумовская,Lucky,1960.0,Монолитно-кирпичный,"28,2 м²",8 м²
Москва,sale,flat,2,12,3,64.0,15800000.0,Северное Медведково,проезд Шокальского,23,Медведково,Lucky,1980.0,Монолитно-кирпичный,-1,"6,6 м²"
Москва,sale,flat,1,16,3,54.7,16000000.0,Восточное Измайлово,Сиреневый бульвар,72,Первомайская,Lucky,1985.0,Монолитный,-1,6 м²
Москва,sale,flat,5,9,3,59.3,15900000.0,Коньково, Островитянова,39,Коньково,Lucky,1970.0,Монолитно-кирпичный,-1,8 м²
Москва,sale,flat,1,19,2,47.3,16000000.0,Хорошевский, Полины Осипенко,23,Беговая,Lucky,2019.0,Монолитно-кирпичный,"24,5 м²","8,1 м²"
Москва,sale,flat,25,25,3,57.6,16000000.0,Люблино,Люблинская ,23,Депо,Люблинский парк,2023.0,Монолитно-кирпичный,"31,7 м²",9 м²
Москва,sale,flat,8,9,3,60.5,15900000.0,Нижегородский,Нижегородская ,53,Нижегородская,Lucky,1963.0,Кирпичный,"39,5 м²","8,2 м²"
Москва,sale,flat,4,17,1,33.0,7763105.0,Пресненский,Ленинградский проспект,9,Улица Горчакова,Бунинские Кварталы ЖК,2025.0,Монолитно-кирпичный,"11,8 м²","10,6 м²"
Москва,sale,flat,19,28,3,85.0,30500000.0,Лефортово,проезд Невельского,23,Авиамоторная,Символ,2021.0,Монолитный,50 м²,15 м²
Москва,sale,flat,1,4,3,83.3,31100000.0,Северный,Дмитровское шоссе,23,Физтех,Lucky,2015.0,Кирпичный,50 м²,16 м²
Москва,sale,flat,6,17,2,61.0,13850000.0,Пресненский, Солнечная,9,Рассказовка,Град Московский,2008.0,Монолитный,33 м²,13 м²
Москва,sale,flat,5,5,3,42.2,13800000.0,Кунцево,Молодогвардейская ,23,Молодёжная,Lucky,1960.0,Кирпичный,"29,9 м²","5,6 м²"
Москвская область,sale,flat,18,36,3,102.0,57000000.0,Хорошево-Мневники,Шелепихинская набережная,23,Полежаевская,FreeDOM,2021.0,Панельный,60 м²,"27,9 м²"
Москвская область,sale,flat,11,46,3,82.5,58000000.0,Даниловский,Дубининская ,23,Павелецкая,Павелецкая Сити,2021.0,Монолитно-кирпичный,59 м²,12 м²
Москвская область,sale,flat,17,25,3,103.8,28150000.0,Выборгский, Композиторов,18,Проспект Просвещения,Pragma-House,2010.0,Монолитно-кирпичный,"57,1 м²","14,4 м²"
Москвская область,sale,flat,8,19,3,87.91,28500000.0,Василеостровский,Морской,23,Приморская,Глоракс Премиум Василеостровский ЖК,2025.0,Монолитно-кирпичный,"37,1 м²","23,1 м²"
Новая Москва,sale,flat,11,24,1,27.41,5600000.0,Октябрьский,Ленинградская ,104,Октябрьская,For Stars,2026.0,Монолитно-кирпичный,"14,2 м²","5,9 м²"
Новая Москва,sale,flat,13,26,1,38.15,5650000.0,Кировский, Аникина,6,Студенческая,Астон. Шесть звёзд,2026.0,Монолитно-кирпичный,-1,-1
Новая Москва,sale,flat,8,10,1,18.8,7499000.0,Выхино-Жулебино,Рязанский проспект,23,Выхино,Lucky,2021.0,Кирпичный,-1,5 м²
Новая Москва,sale,flat,3,7,3,148.2,83000000.0,Тверской,Садовая-Самотечная ,23,Цветной бульвар,Lucky,2021.0,Монолитно-кирпичный,98 м²,19 м²
Новая Москва,sale,flat,3,5,3,126.3,83000000.0,Арбат,Филипповский переулок,18,Арбатская,Lucky,1905.0,Монолитно-кирпичный,-1,"36,8 м²"
Новая Москва,sale,flat,7,8,2,75.0,132550000.0,Якиманка,Софийская набережная,34,Новокузнецкая,Софийский,2019.0,Панельный,22 м²,32 м²
Новая Москва,sale,flat,23,64,-1,219.0,137603623.0,Пресненский,набережная Пресненская,23,Деловой центр,Город Столиц,2021.0,Монолитный,140 м²,19 м²
Новая Москва,sale,flat,13,21,2,130.0,155000000.0,Пресненский, Костикова,23,Улица 1905 года,Lucky,2021.0,Монолитно-кирпичный,84 м²,28 м²
Новая Москва,sale,flat,3,7,2,53.6,18600000.0,Щукино, Маршала Новикова,23,Щукинская,Lucky,1950.0,Панельный,-1,"7,6 м²"
Московская область,sale,flat,4,9,3,87.4,15990000.0,Советский, Зур Урам,23,Горки,МЧС,2021.0,Кирпичный,60 м²,"11,3 м²"
Московская область,sale,flat,13,14,1,25.78,5600000.0,Красногвардейский,проспект Энергетиков,23,Ладожская,Ladozhsky AVENIR,2024.0,Монолитно-кирпичный,"21,7 м²",4 м²
Московская область,sale,flat,14,25,1,40.0,5680000.0,Октябрьский, Гастелло,23,Гагаринская,Гастелло.рф,2014.0,Панельный,18 м²,10 м²
Московская область,sale,flat,7,24,1,19.6,6590000.0,Канавинский,Мещерское Озеро жилрайон,23,Стрелка,Гранд Квартал Бетанкур ЖК,2026.0,Монолитно-кирпичный,"9,1 м²",-1
Московская область,sale,flat,10,22,3,104.7,75000000.0,Хорошево-Мневники,Живописная ,23,Серебряный Бор,Дом Серебряный Бор,2021.0,Монолитно-кирпичный,"59,7 м²",40 м²
Московская область,sale,flat,5,19,3,106.5,75000000.0,Раменки,Ломоносовский проспект,23,Университет,Dominion,2021.0,Монолитно-кирпичный,-1,5 м²
Московская область,sale,flat,13,18,3,89.9,76000000.0,Даниловский, Серпуховский Вал,21,Шаболовская,Донской Олимп,2017.0,Монолитно-кирпичный,"50,3 м²","34,6 м²"
Московская область,sale,flat,3,7,3,148.2,83000000.0,Тверской,Садовая-Самотечная ,23,Цветной бульвар,Lucky,2021.0,Кирпичный,98 м²,19 м²
Московская область,sale,flat,3,5,3,126.3,83000000.0,Арбат,Филипповский переулок,18,Арбатская,Lucky,1905.0,Панельный,-1,"36,8 м²"
Московская область,sale,flat,4,6,2,75.1,85000000.0,Хамовники,Зубовская ,7,Парк Культуры,Roza Rossa,2023.0,Монолитно-кирпичный,-1,15 м²
Московская область,sale,flat,3,8,1,33.0,11500000.0,Преображенское,Электрозаводская ,23,Преображенская площадь,Апартаменты Берег Яузы,2009.0,Монолитно-кирпичный,-1,7 м²
Московская область,sale,flat,7,12,1,38.6,11500000.0,Марьино,Белореченская ,30,Братиславская,Lucky,2000.0,Монолитно-кирпичный,-1,8 м²
Московская область,sale,flat,2,16,1,38.5,11500000.0,Северное Медведково,проезд Шокальского,23,Медведково,Lucky,1985.0,Монолитно-кирпичный,"20,6 м²","12,9 м²"
Московская область,sale,flat,8,24,1,32.0,12700000.0,Текстильщики,1-й Грайвороновский проезд,23,Новохохловская,Волжский парк,2023.0,Монолитный,13 м²,10 м²
Московская область,sale,flat,2,8,2,50.1,6600000.0,Пресненский, Береговая,6,Шереметьевская,Берег,2021.0,Монолитно-кирпичный,26 м²,10 м²
Московская область,sale,flat,2,5,3,56.1,8900000.0,Пресненский,проспект Королева,23,Улица Сергея Эйзенштейна,Lucky,2021.0,Монолитный,"37,1 м²",6 м²
Москва,sale,flat,36,50,4,129.4,58333520.0,Раменки,м. Мичуринский проспект,23,Мичуринский проспект,Событие,2027.0,Монолитный,"66,2 м²",20 м²
Москва,sale,flat,3,9,3,86.5,18200000.0,Пресненский,Ленинградский проспект,39,Потапово,Lucky,2000.0,Монолитный,"42,2 м²",12 м²
Москва,sale,flat,1,8,3,59.0,18500000.0,Савеловский,Бутырская ,23,Савёловская,Lucky,1958.0,Панельный,43 м²,9 м²
Москва,sale,flat,3,4,3,67.4,18500000.0,Хорошево-Мневники,Живописная ,23,Народное Ополчение,Lucky,2021.0,Монолитный,38 м²,19 м²
Москва,sale,flat,6,9,3,58.7,18750000.0,Коньково, Генерала Антонова,23,Беляево,Lucky,2021.0,Панельный,-1,"6,6 м²"
Москва,sale,flat,1,17,3,85.0,19000000.0,Пресненский, Бачуринская,23,Ольховая,Lucky,2015.0,Панельный,45 м²,20 м²
Москва,sale,flat,9,9,3,63.6,22900000.0,Беговой,Верхняя ,23,Белорусская,Lucky,2021.0,Монолитный,42 м²,"9,7 м²"
Москва,sale,flat,32,44,3,65.0,22900000.0,Покровское-Стрешнево,Строительный проезд,23,Трикотажная,Sky Garden,2025.0,Монолитный,39 м²,11 м²
Москва,sale,flat,6,18,1,36.07,7769086.0,Пресненский,Ленинградский проспект,23,Филатов Луг,Цветочные Поляны ЖК,2024.0,Монолитно-кирпичный,"10,5 м²","17,4 м²"
Москва,sale,flat,2,9,1,30.6,7813159.0,Пресненский,Ленинградский проспект,5,Бунинская аллея,Бунинские Кварталы ЖК,2025.0,Монолитный,"19,8 м²","4,1 м²"
Москва,sale,flat,3,17,1,34.4,7756924.0,Пресненский, Мостотреста,23,Щербинка,Юнино,2026.0,Монолитный,"10,2 м²","13,6 м²"
Москва,sale,flat,6,16,1,37.4,7900000.0,Пресненский, Агрохимическая,3,Толстопальцево,Внуково Парк,2021.0,Монолитный,"14,7 м²","11,1 м²"
Москва,sale,flat,2,3,3,234.7,125000000.0,Хорошево-Мневники,Таманская ,1,Народное Ополчение,Берег столицы,2021.0,Кирпичный,200 м²,20 м²
Москва,sale,flat,12,20,2,103.0,128000000.0,Пресненский,Мантулинская ,23,Москва-Сити,City Park,2021.0,Кирпичный,50 м²,20 м²
Москва,sale,flat,4,8,3,130.0,130000000.0,Якиманка,1-й Спасоналивковский переулок,23,Полянка,Lucky,2021.0,Монолитно-кирпичный,-1,20 м²
Москва,sale,flat,1,9,2,43.4,10700000.0,Гольяново,Сахалинская ,23,Гольяново,Lucky,1969.0,Монолитно-кирпичный,"28,7 м²","6,1 м²"
Москва,sale,flat,8,9,2,40.0,13990000.0,Царицыно, Бехтерева,23,Кантемировская,Lucky,1965.0,Панельный,-1,8 м²
Москва,sale,flat,5,9,2,42.0,14200000.0,Южное Тушино,Туристская ,23,Сходненская,Lucky,1966.0,Монолитно-кирпичный,-1,8 м²
Москва,sale,flat,2,17,1,32.6,8019110.0,Пресненский, Мостотреста,23,Щербинка,Юнино,2026.0,Монолитный,"9,5 м²","16,2 м²"
Москва,sale,flat,2,12,1,37.0,8100000.0,Пресненский, Харлампиева,23,Филатов Луг,Lucky,2021.0,Кирпичный,23 м²,10 м²
Москва,sale,flat,2,9,3,60.0,16500000.0,Теплый Стан,Профсоюзная ,23,Коньково,Lucky,1972.0,Панельный,"43,1 м²",6 м²
Москва,sale,flat,5,5,2,53.0,16400000.0,Марьина роща,Старомарьинское шоссе,15,Бутырская,Lucky,1958.0,Монолитно-кирпичный,32 м²,8 м²
Москва,sale,flat,12,12,3,62.2,17999999.0,Строгино, Маршала Катукова,23,Строгино,Lucky,1980.0,Кирпичный,45 м²,6 м²
Новая Москва,sale,flat,2,3,2,84.4,3699000.0,Чкаловский, Широкая Речка,7,Ботаническая,Lucky,1998.0,Монолитно-кирпичный,72 м²,7 м²
Новая Москва,sale,flat,23,25,1,20.4,8990000.0,Нижегородский,Рязанский проспект,23,Нижегородская,Аквилон Beside,2024.0,Кирпичный,"9,4 м²",6 м²
Москква,sale,flat,1,12,3,71.5,18500000.0,Богородское,Малая Черкизовская ,66,Преображенская площадь,Lucky,2021.0,Монолитно-кирпичный,35 м²,"9,7 м²"
Москква,sale,flat,17,22,1,43.5,19200000.0,Щукино,Большой Волоколамский проезд,23,Стрешнево,Комплекс апартаментов B’aires,2022.0,Кирпичный,"8,6 м²","21,7 м²"
Москква,sale,flat,12,14,3,79.5,19440000.0,Люблино, Головачева,27,Люблино,Lucky,2021.0,Монолитный,"42,9 м²","12,1 м²"
Москква,sale,flat,4,8,2,65.0,39900000.0,Тверской,Благовещенский переулок,5,Маяковская,Lucky,1902.0,Панельный,42 м²,12 м²
Москква,sale,flat,5,9,3,68.3,43000000.0,Арбат,Смоленская ,10,Смоленская,Lucky,1964.0,Панельный,-1,-1
Московская область,sale,flat,9,12,3,77.7,10900000.0,Пресненский,Ленинградский проспект,1,Улица Дыбенко,А101 Всеволожск,2025.0,Панельный,"37,3 м²","14,4 м²"
Московская область,sale,flat,4,4,3,129.0,31950000.0,Марьина роща,проезд 12-й Марьиной рощи,23,Марьина Роща,Лофт-квартал Studio #12,2021.0,Панельный,80 м²,15 м²
Московская область,sale,flat,3,4,1,57.4,9800000.0,Пушкинский,Гусарская ,23,Купчино,Lucky,2015.0,Кирпичный,"27,5 м²","10,3 м²"
Московская область,sale,flat,9,24,1,49.5,10390000.0,Канавинский,Мещерское Озеро жилрайон,23,Стрелка,Гранд Квартал Бетанкур ЖК,2026.0,Панельный,"22,2 м²","12,1 м²"
Московская область,sale,flat,9,18,3,73.0,13500000.0,Советский, Зур Урам,23,Горки,МЧС,2021.0,Монолитно-кирпичный,"37,5 м²",18 м²
Московская область,sale,flat,8,22,1,56.7,14400000.0,Лосиноостровский, Коминтерна,23,Бабушкинская,Бабушкинский Парк (Мос-Анжелес),2014.0,Кирпичный,-1,12 м²
Московская область,sale,flat,12,19,1,42.3,14490000.0,Северное Измайлово,Щелковское шоссе,23,Щёлковская,Lucky,2007.0,Монолитный,-1,10 м²
Московская область,sale,flat,3,25,1,40.1,14900000.0,Южное Медведково,Полярная ,23,Медведково,Полярная 25,2020.0,Монолитно-кирпичный,-1,"18,8 м²"
Московская область,sale,flat,7,20,2,74.32,28656157.0,Даниловский,Автозаводская ,26,Тульская,FORST,2024.0,Монолитный,"27,2 м²",23 м²
Московская область,sale,flat,23,54,3,73.2,29200000.0,Хорошево-Мневники, Мневники,23,Народное Ополчение,JOIS,2027.0,Монолитно-кирпичный,"44,5 м²",8 м²
Московская область,sale,flat,3,21,3,85.9,40990000.0,Филевский парк,Береговой проезд,23,Фили,Фили Град,2015.0,Монолитно-кирпичный,"51,8 м²",26 м²
Московская область,sale,flat,1,14,4,129.0,54000000.0,Левобережный,Ленинградский проспект,23,Беломорская,Акватория ЖК,2022.0,Панельный,76 м²,10 м²
Московская область,sale,flat,3,17,2,58.95,12802646.0,Невский,Октябрьская набережная,116,Пролетарская,Лайнеръ,2025.0,Монолитно-кирпичный,"28,9 м²",16 м²
Московская область,sale,flat,17,17,2,68.0,12990000.0,Советский,Ленинградский проспект,1,Горьковская,Бекетов Парк ЖК,2024.0,Монолитный,"36,2 м²","10,3 м²"
Московская область,sale,flat,5,21,3,119.0,115000000.0,Пресненский,2-я Звенигородская ,16,Улица 1905 года,Lucky,2021.0,Панельный,78 м²,15 м²
Московская область,sale,flat,6,9,3,146.0,115000000.0,Замоскворечье,Климентовский переулок,2,Новокузнецкая,Lucky,2021.0,Монолитно-кирпичный,80 м²,17 м²
Московская область,sale,flat,13,18,4,169.0,99000000.0,Таганский, Талалихина,8,Пролетарская,Дом на Таганке,2021.0,Панельный,80 м²,15 м²
Московская область,sale,flat,5,8,4,212.3,101990000.0,Петроградский,Каменноостровский проспект,23,Петроградская,"Каменноостровский, 64",2008.0,Панельный,142 м²,"20,3 м²"
Москва,sale,flat,12,29,4,92.4,63608160.0,Ростокино, Вильгельма Пика,1,Ботанический сад,Режиссёр,2024.0,Монолитно-кирпичный,"57,6 м²","10,5 м²"
Москва,sale,flat,14,14,1,32.92,6765598.0,Пресненский,Ленинградский проспект,10,Рассказовка,Квартал Западный ЖК,2026.0,Монолитно-кирпичный,10 м²,"15,4 м²"
Москва,sale,flat,4,9,1,42.5,6757500.0,Пресненский,Ленинградский проспект,93,Крёкшино,Эдельвейс,2024.0,Монолитный,-1,-1
Москва,sale,flat,2,14,1,34.64,6957652.0,Пресненский,Ленинградский проспект,23,Щербинка,Остафьево ЖК,2025.0,"Монолитно-кирпичный, монолитный","10,4 м²","15,9 м²"
Москва,sale,flat,12,33,3,70.0,26800000.0,Останкинский, Годовикова,23,Алексеевская,iLove,2024.0,Монолитно-кирпичный,45 м²,9 м²
Москва,sale,flat,10,17,3,77.0,27250000.0,Марфино,Большая Марфинская ,23,Улица Милашенкова,Lucky,2010.0,Кирпичный,47 м²,10 м²
Москва,sale,flat,8,19,3,60.0,27250000.0,Замоскворечье,Ленинградский проспект,23,Павелецкая,Воксхолл ЖК,2025.0,Монолитный,-1,-1
Москва,sale,flat,16,18,3,81.0,27500000.0,Кунцево,Рублевское шоссе,23,Молодёжная,Lucky,2000.0,Монолитно-кирпичный,45 м²,10 м²
Москва,sale,flat,21,30,3,80.4,27400000.0,Южнопортовый,Волгоградский проспект,23,Угрешская,Метрополия,2022.0,Монолитный,41 м²,"21,8 м²"
Москва,sale,flat,38,41,3,72.0,33500000.0,Хорошево-Мневники,Шелепихинская набережная,23,Шелепиха,Сердце Столицы,2023.0,Монолитно-кирпичный,36 м²,20 м²
Москва,sale,flat,24,59,3,60.4,33900000.0,Ростокино,проспект Мира,23,Ростокино,Триколор,2015.0,Панельный,30 м²,18 м²
